Name,created_at,id,text
Jordan 11 Retro Cool Grey (2021),2021-11-15T04:39:14.000Z,1460105083555704833,"RT @JustFreshKicks: Official Look at the upcoming 2021 Air Jordan 11 Retro ""Cool Grey""  https://t.co/l1Y6U7Iicc"
Jordan 11 Retro Cool Grey (2021),2021-11-15T04:36:51.000Z,1460104485532020737,"RT @JustFreshKicks: Official Look at the upcoming 2021 Air Jordan 11 Retro ""Cool Grey""  https://t.co/l1Y6U7Iicc"
Jordan 11 Retro Cool Grey (2021),2021-11-15T04:35:07.000Z,1460104049601257476,"RT @JustFreshKicks: Official Look at the upcoming 2021 Air Jordan 11 Retro ""Cool Grey""  https://t.co/l1Y6U7Iicc"
Jordan 11 Retro Cool Grey (2021),2021-11-15T04:34:33.000Z,1460103907301072899,"RT @JustFreshKicks: Official Look at the upcoming 2021 Air Jordan 11 Retro ""Cool Grey""  https://t.co/l1Y6U7Iicc"
Jordan 11 Retro Cool Grey (2021),2021-11-15T04:33:40.000Z,1460103683102945281,"RT @JustFreshKicks: Official Look at the upcoming 2021 Air Jordan 11 Retro ""Cool Grey""  https://t.co/l1Y6U7Iicc"
Jordan 11 Retro Cool Grey (2021),2021-11-15T04:33:24.000Z,1460103616417652737,"RT @JustFreshKicks: Official Look at the upcoming 2021 Air Jordan 11 Retro ""Cool Grey""  https://t.co/l1Y6U7Iicc"
Jordan 11 Retro Cool Grey (2021),2021-11-15T04:32:34.000Z,1460103409562963972,"RT @JustFreshKicks: Official Look at the upcoming 2021 Air Jordan 11 Retro ""Cool Grey""  https://t.co/l1Y6U7Iicc"
Jordan 11 Retro Cool Grey (2021),2021-11-15T04:31:45.000Z,1460103202628681729,"RT @JustFreshKicks: Official Look at the upcoming 2021 Air Jordan 11 Retro ""Cool Grey""  https://t.co/l1Y6U7Iicc"
Jordan 11 Retro Cool Grey (2021),2021-11-15T04:31:25.000Z,1460103119879262209,"Official Look at the upcoming 2021 Air Jordan 11 Retro ""Cool Grey""  https://t.co/l1Y6U7Iicc"
Jordan 11 Retro Cool Grey (2021),2021-11-15T03:13:59.000Z,1460083630492028931,"RT @JustFreshKicks: 2021 Air Jordan 11 Retro Cool Grey"" Official Photos https://t.co/lTPzo3q83S https://t.co/RohQ6f2yvU"
Jordan 11 Retro Cool Grey (2021),2021-11-15T03:04:49.000Z,1460081326002827264,"COP OR DROP2021 Air Jordan 11 Retro ""Cool Grey"" #TheRetroInsider  https://t.co/BYZGbYRVYS"
Nike Dunk Low Retro White Black (2021),2021-11-21T17:12:34.000Z,1462468994342993922,@c3gs https://t.co/GNH1Qm4b5g
Nike Dunk Low Retro White Black (2021),2021-11-20T17:15:37.000Z,1462107374412513280,@meepfn https://t.co/mcdHvcAJd8
Nike Dunk Low Retro White Black (2021),2021-11-20T09:21:04.000Z,1461987950963662849,2021 Nike Dunk Low Retro Dd1391-100 Black White Mens Size 10 With Box Nike Snkrs  https://t.co/x8HYVhdn30    https://t.co/MIDoS90JIc
Nike Dunk Low Retro White Black (2021),2021-11-19T00:00:16.000Z,1461484432108363776,"RT @japanicanblog: NIKE
DUNK LOW RETRO SNEAKER
White / black
Raffle Ends 02/12/2021 08:00:00 @ 08:00am GMT
sevenstore https://t.co/Gfvome9k"
Nike Dunk Low Retro White Black (2021),2021-11-18T23:39:33.000Z,1461479218814992387,Nike Wmns Dunk Low Retro 2021 White Black Panda Women Size 7 DD1503-101 In Hand https://t.co/3xS4c08B4A eBay https://t.co/D7i9fzlme7
Nike Dunk Low Retro White Black (2021),2021-11-18T23:15:40.000Z,1461473208364724227,"NIKE
DUNK LOW RETRO SNEAKER
White / black
Raffle Ends 02/12/2021 08:00:00 @ 08:00am GMT
sevenstore https://t.co/Gfvome9k7u https://t.co/L9Ac7wQats"
Nike Dunk Low Retro White Black (2021),2021-11-18T21:00:02.000Z,1461439074800132109,"AVAILABLE HERE!

You can cop the Nike Dunk Low 'Black/White' right here!

 by https://t.co/3OE3Jt5J6N

Buy/Sell here- https://t.co/WO3tMTYbmz https://t.co/8BMPd8Nqzv"
Nike Dunk Low Retro White Black (2021),2021-11-18T20:00:02.000Z,1461423977675599872,"AVAILABLE HERE!

You can cop the Nike Dunk Low 'Black/White' right here!

 by https://t.co/3OE3Jt5J6N

Buy/Sell here- https://t.co/WO3tMTYbmz https://t.co/ksduMG3UMs"
Nike Dunk Low Retro White Black (2021),2021-11-18T19:00:02.000Z,1461408875907719173,"AVAILABLE HERE!

You can cop the Nike Dunk Low 'Black/White' right here!

 by https://t.co/3OE3JsO7Id

Buy/Sell here- https://t.co/WO3tMTGzXZ https://t.co/fsqidMicjd"
Nike Dunk Low Retro White Black (2021),2021-11-18T18:00:01.000Z,1461393773250822144,"AVAILABLE HERE!

You can cop the Nike Dunk Low 'Black/White' right here!

 by https://t.co/3OE3JsO7Id

Buy/Sell here- https://t.co/WO3tMTGzXZ https://t.co/QomEUMB5vQ"
Nike Dunk Low Retro White Black (2021),2021-11-18T17:00:02.000Z,1461378678605111301,"AVAILABLE HERE!

TAG someone that needs to buy you this sneaker!

You can cop the Nike Dunk Low 'Black/White' right here!

 by https://t.co/3OE3Jt5J6N

Buy/Sell here- https://t.co/WO3tMTYbmz https://t.co/Y7pV0JVLxs"
Nike Dunk Low Retro White Black (2021),2021-11-18T16:00:01.000Z,1461363572555108352,"AVAILABLE HERE!



You can cop the Nike Dunk Low 'Black/White' right here!

 by https://t.co/3OE3Jt5J6N

Buy/Sell here- https://t.co/WO3tMTYbmz https://t.co/vENjETvoPy"
Nike Dunk Low Retro White Black (2021),2021-11-18T15:00:03.000Z,1461348482137014280,"AVAILABLE HERE!

The top selling sneaker of 2021!

You can cop the Nike Dunk Low 'Black/White' right here!

 by https://t.co/3OE3JsO7Id

Buy/Sell here- https://t.co/WO3tMTGzXZ https://t.co/Ou4qVqSfdh"
Nike Dunk Low Retro White Black (2021),2021-11-18T14:00:59.000Z,1461333616143835137,"RT @KLEKTofficial: AVAILABLE HERE!

The perfect everyday sneaker 

You can cop the Nike Dunk Low 'Black/White' right here!

 by https://t"
Nike Dunk Low Retro White Black (2021),2021-11-18T14:00:01.000Z,1461333376208572425,"AVAILABLE HERE!

The perfect everyday sneaker 

You can cop the Nike Dunk Low 'Black/White' right here!

 by https://t.co/3OE3JsO7Id

Buy/Sell here- https://t.co/WO3tMTGzXZ https://t.co/Kjymhlw1ks"
Nike Dunk Low Retro White Black (2021),2021-11-18T12:58:59.000Z,1461318016025649157,"AVAILABLE HERE!

Shoe of the year?!

You can cop the Nike Dunk Low 'Black/White' right here!

 by https://t.co/3OE3Jt5J6N

Buy/Sell here- https://t.co/WO3tMTYbmz https://t.co/hYW1DCkv4h"
Nike Dunk Low Retro White Black (2021),2021-11-16T18:20:25.000Z,1460674130697760785,"+
https://t.co/rWZqHi9ba8"
Nike Dunk Low Retro White Black (2021),2021-11-16T16:50:11.000Z,1460651421968519169,2021 NIKE DUNK LOW RETRO /     White Black /     DD1391-100    [] https://t.co/1ouoJyzWnB #rakuafl
Nike Dunk Low Retro White Black (2021),2021-11-15T20:17:19.000Z,1460341162519273475,Check out 2021 Nike Dunk Low Retro Panda White/Black-White DD1391-100 Men's Sneakers #Nike https://t.co/lDjmbkZT5C via @eBay
adidas Yeezy Foam RNNR Vermillion,2021-11-20T11:15:38.000Z,1462016781644619778,@taminovfx_ https://t.co/kAlxeJ2SBS
Jordan 4 Retro Lightning (2021),2021-11-22T01:44:14.000Z,1462597758897078277,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-22T01:41:10.000Z,1462596989011607554,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T23:52:15.000Z,1462569579134267406,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T23:31:00.000Z,1462564229165236228,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T22:31:34.000Z,1462549274554630153,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T22:28:37.000Z,1462548532083277828,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T22:27:28.000Z,1462548244181884932,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T22:20:41.000Z,1462546535707783170,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T22:15:31.000Z,1462545236891037703,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T21:03:34.000Z,1462527127627218955,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T21:00:08.000Z,1462526262761738242,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T20:58:37.000Z,1462525883114307593,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T20:56:32.000Z,1462525358910099458,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T20:41:16.000Z,1462521516072087552,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T20:26:35.000Z,1462517821733470208,"Jordan 4 Retro Lightning (2021)
Size: 10.5
Cost: $249.99

Savings: $47.21 (15.88%)
Deal Level: Steal 
Lowest Market Cost: $297.20 (StockX)
Last Sale Cost: $297.20 (11/21/21)

Seller Rating: 564 (100.00%)
Authenticity Guarantee: 

BUY NOW!
https://t.co/kYU3H99voY"
Jordan 4 Retro Lightning (2021),2021-11-21T20:15:42.000Z,1462515081464455175,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T18:49:30.000Z,1462493390516404229,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T18:27:02.000Z,1462487734455615493,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T18:26:52.000Z,1462487691434635267,"Jordan 4 Retro Lightning (2021)
Size: 12.0
Cost: $249.99

Savings: $52.01 (17.22%)
Deal Level: Steal 
Lowest Market Cost: $302.00 (Goat)
Last Sale Cost: $328.10 (11/21/21)

Seller Rating: 564 (100.00%)
Authenticity Guarantee: 

BUY NOW!
https://t.co/9Leq2fEJiC"
Jordan 4 Retro Lightning (2021),2021-11-21T18:15:40.000Z,1462484874607083525,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T17:54:57.000Z,1462479660126773254,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T17:50:53.000Z,1462478638834667523,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T17:31:31.000Z,1462473763820343303,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T17:07:33.000Z,1462467730871918592,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T17:00:28.000Z,1462465950578528258,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T17:00:14.000Z,1462465890910453761,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T16:47:19.000Z,1462462639804723209,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T15:48:09.000Z,1462447749463486473,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T15:41:26.000Z,1462446059414855681,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T14:49:45.000Z,1462433056178987016,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T14:49:24.000Z,1462432967670878210,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T13:57:44.000Z,1462419963268980742,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T13:36:57.000Z,1462414735119376390,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T13:08:54.000Z,1462407676357451780,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T13:02:37.000Z,1462406093011890183,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T13:00:55.000Z,1462405665637470224,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T12:30:09.000Z,1462397924504178699,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T12:08:07.000Z,1462392379193937922,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T11:56:47.000Z,1462389524043083780,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T11:53:37.000Z,1462388727280545794,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T11:35:14.000Z,1462384103899152389,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T11:34:05.000Z,1462383811208093696,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T11:30:53.000Z,1462383008682500098,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T10:26:50.000Z,1462366888189693952,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T10:18:55.000Z,1462364895173914627,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T10:16:26.000Z,1462364270839189504,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T10:08:37.000Z,1462362305325420549,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T10:03:12.000Z,1462360942667313153,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T09:53:08.000Z,1462358409467080704,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T09:36:02.000Z,1462354104219574275,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T09:03:35.000Z,1462345936978411526,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T08:51:12.000Z,1462342822867218434,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T08:25:52.000Z,1462336448221401088,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T08:00:47.000Z,1462330136506908672,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T07:38:17.000Z,1462324471906410498,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
Jordan 4 Retro Lightning (2021),2021-11-21T07:36:51.000Z,1462324109896032256,"RT @zqFTN: Pour fter la fin de Bootcamp, on vous organise un mga concours avec @kikikickz ! 

On vous fait gagner une paire de Air Jorda"
